start.location,start.latitude,start.longitude,end.location,end.latitude,end.longitude,date,journey,number.of.letters
"USA, Excelsior (IA)",43.378982,-95.331165,"GER, Borbeck (Essen)",51.475157,6.948362,20-09-1882,-95.331165 43.378982 -95.331165 43.378982,4
"USA, Galveston (TX)",29.301348,-94.797696,"GER, Hemleben",51.255683,11.223632,20-12-1897,-94.797696 29.301348 -94.797696 29.301348,2
"USA, Galveston (TX)",29.301348,-94.797696,"GER, Hemleben",51.255683,11.223632,NA,-94.797696 29.301348 -94.797696 29.301348,2
"USA, Anderson (IN)",40.10532,-85.680254,"GER, Metten (Westerkappeln)",52.315102,7.881705,19-05-1899,-85.680254 40.10532 -85.680254 40.10532,1
"USA, Portland (OR)",45.523062,-122.676482,"GER, Westerkappeln",52.315102,7.881705,03-04-1913,-122.676482 45.523062 -122.676482 45.523062,1
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,18-03-1849,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,19-03-1851,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,26-07-1851,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,NA,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,18-06-1852,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,04-09-1852,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,26-01-1853,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,21-01-1854,-74.005941 40.712784 -74.005941 40.712784,260
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,09-10-1855,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,23-01-1856,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,07-03-1856,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,03-08-1856,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,22-12-1856,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,01-03-1857,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,04-05-1857,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,14-08-1857,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,16-08-1857,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,19-07-1858,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,04-08-1858,-73.756232 42.652579 -73.756232 42.652579,28
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,01-12-1858,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,26-06-1858,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,04-11-1859,-74.005941 40.712784 -74.005941 40.712784,260
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,18-11-1860,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,26-11-1861,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,13-05-1862,-73.756232 42.652579 -73.756232 42.652579,28
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Steinreinach",48.840875,9.365588,22-02-1863,-74.005941 40.712784 -74.005941 40.712784,260
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,01-03-1863,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,01-04-1868,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,19-02-1882,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Albany (NY)",42.652579,-73.756232,"GER, Steinreinach",48.840875,9.365588,18-02-1883,-73.756232 42.652579 -73.756232 42.652579,28
"USA, Chicago (IL)",41.878114,-87.629798,"GER, Rhaunen",49.864374,7.345225,23-10-1845,-87.629798 41.878114 -87.629798 41.878114,22
"USA, Chicago (IL)",41.878114,-87.629798,"GER, Rhaunen",49.864374,7.345225,NA,-87.629798 41.878114 -87.629798 41.878114,22
"USA, Milwaukee (WI)",43.038903,-87.906474,"GER, Hundheim (Morbach)",49.834928,7.15164,29-07-1904,-87.906474 43.038903 -87.906474 43.038903,65
"USA, Philadelphia (PA)",39.952584,-75.165222,"GER, heutiges Rheinland-Pfalz",50.118346,7.308953,02-09-1891,-75.165222 39.952584 -75.165222 39.952584,5
"USA, Philadelphia (PA)",39.952584,-75.165222,"GER, heutiges Rheinland-Pfalz",50.118346,7.308953,01-12-1892,-75.165222 39.952584 -75.165222 39.952584,5
"USA, Montgomery (AL)",32.366805,-86.299969,"GER, Lauenburg (Elbe)",53.376252,10.54967,01-01-1842,-86.299969 32.366805 -86.299969 32.366805,3
"USA, Montgomery (AL)",32.366805,-86.299969,"GER, Lauenburg (Elbe)",53.376252,10.54967,NA,-86.299969 32.366805 -86.299969 32.366805,3
"USA, Baltimore (MD) (MD)",39.290385,-76.612189,"GER, Lauenburg (Elbe)",53.376252,10.54967,23-07-1844,-76.612189 39.290385 -76.612189 39.290385,19
"USA, Baltimore (MD) (MD)",39.290385,-76.612189,"GER, Lauenburg (Elbe)",53.376252,10.54967,06-11-1844,-76.612189 39.290385 -76.612189 39.290385,19
"USA, Oakland (CA)",37.804364,-122.271114,"GER, Siegen",50.883849,8.020959,18-02-1907,-122.271114 37.804364 -122.271114 37.804364,8
"USA, Pierson (IA)",42.544156,-95.867513,"GER, Herbsen",51.429553,9.055427,02-04-1893,-95.867513 42.544156 -95.867513 42.544156,3
"USA, Pierson (IA)",42.544156,-95.867513,"GER, Herbsen",51.429553,9.055427,18-04-1898,-95.867513 42.544156 -95.867513 42.544156,3
"USA, Pierson (IA)",42.544156,-95.867513,"GER, Herbsen",51.429553,9.055427,08-04-1901,-95.867513 42.544156 -95.867513 42.544156,3
"USA, Houghton (MI)",47.121133,-88.569418,"GER, Auw (Rheinland-Pfalz)",50.300226,6.337951,01-01-1891,-88.569418 47.121133 -88.569418 47.121133,1
"USA, Chicago (IL)",41.878114,-87.629798,"GER, Auw (Rheinland-Pfalz)",50.300226,6.337951,06-04-1898,-87.629798 41.878114 -87.629798 41.878114,22
"USA, Racine (WI)",42.726131,-87.782852,"GER, Kohlscheid",50.830307,6.087242,08-09-1892,-87.782852 42.726131 -87.782852 42.726131,1
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Irrel",49.847052,6.456874,NA,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Irrel",49.847052,6.456874,26-10-1862,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"USA, Steubenville (OH)",40.369791,-80.633964,13-06-1839,-74.005941 40.712784 -74.005941 40.712784,260
"USA, Columbus (OH)",39.961176,-82.998794,"USA, Pittsburgh (PA)",40.440625,-79.995886,09-08-1838,-82.998794 39.961176 -82.998794 39.961176,7
"USA, Quincy (IL)",39.935602,-91.409873,"GER, Herford",52.117831,8.6794,18-02-1916,-91.409873 39.935602 -91.409873 39.935602,4
"USA, Quincy (IL)",39.935602,-91.409873,"GER, Herford",52.117831,8.6794,18-03-1923,-91.409873 39.935602 -91.409873 39.935602,4
"USA, Quincy (IL)",39.935602,-91.409873,"GER, Herford",52.117831,8.6794,29-04-1923,-91.409873 39.935602 -91.409873 39.935602,4
"USA, Quincy (IL)",39.935602,-91.409873,"GER, Herford",52.117831,8.6794,16-09-1923,-91.409873 39.935602 -91.409873 39.935602,4
"USA, Hoyleton (IL)",38.441716,-89.274245,"GER, Rothenuffeln",52.289057,8.796478,NA,-89.274245 38.441716 -89.274245 38.441716,9
"USA, Hoyleton (IL)",38.441716,-89.274245,"GER, Rothenuffeln",52.289057,8.796478,10-08-1881,-89.274245 38.441716 -89.274245 38.441716,9
"USA, Hoyleton (IL)",38.441716,-89.274245,"GER, Rothenuffeln",52.289057,8.796478,09-01-1883,-89.274245 38.441716 -89.274245 38.441716,9
"USA, Hoyleton (IL)",38.441716,-89.274245,"GER, Rothenuffeln",52.289057,8.796478,04-10-1883,-89.274245 38.441716 -89.274245 38.441716,9
"USA, Hoyleton (IL)",38.441716,-89.274245,"GER, Rothenuffeln",52.289057,8.796478,15-06-1884,-89.274245 38.441716 -89.274245 38.441716,9
"USA, Hoyleton (IL)",38.441716,-89.274245,"GER, Rothenuffeln",52.289057,8.796478,08-02-1885,-89.274245 38.441716 -89.274245 38.441716,9
"USA, Hoyleton (IL)",38.441716,-89.274245,"GER, Rothenuffeln",52.289057,8.796478,01-03-1885,-89.274245 38.441716 -89.274245 38.441716,9
"USA, Rockford (WA)",47.452121,-117.130747,"GER, Rothenuffeln",52.289057,8.796478,24-07-1888,-117.130747 47.452121 -117.130747 47.452121,1
"USA, Irvington (IL)",38.439216,-89.162851,"GER, Rothenuffeln",52.289057,8.796478,05-02-1906,-89.162851 38.439216 -89.162851 38.439216,1
"GER, Friedberg",50.324893,8.74087,"GER, Lanzenhain",50.102536,8.399114,15-05-1859,8.74087 50.324893 8.74087 50.324893,1
"USA, Arenzville (IL)",39.876992,-90.373457,"GER, Lanzenhain",50.102536,8.399114,12-07-1863,-90.373457 39.876992 -90.373457 39.876992,5
"USA, Arenzville (IL)",39.876992,-90.373457,"GER, Lanzenhain",50.102536,8.399114,NA,-90.373457 39.876992 -90.373457 39.876992,5
"GER, Offenbach",50.681562,7.169075,"GER, Lanzenhain",50.102536,8.399114,18-08-1863,7.169075 50.681562 7.169075 50.681562,1
"USA, Johnstown (PA)",40.326741,-78.92197,"GER, Lanzenhain",50.102536,8.399114,NA,-78.92197 40.326741 -78.92197 40.326741,1
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,24-01-1864,-90.155119 40.048103 -90.155119 40.048103,27
"GER, Frankfurt",50.110922,8.682127,"GER, Lanzenhain",50.102536,8.399114,13-12-1864,8.682127 50.110922 8.682127 50.110922,1
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,29-01-1865,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,05-03-1865,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,26-03-1865,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,07-01-1866,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,20-04-1866,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,23-07-1866,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,05-08-1866,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,17-03-1867,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,15-09-1867,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,02-02-1868,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,24-05-1868,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,20-09-1868,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,20-06-1869,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,13-03-1870,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,22-01-1871,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,21-04-1872,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,09-06-1872,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,26-01-1873,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,18-01-1874,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,26-04-1874,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,26-03-1876,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,06-08-1879,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,25-05-1880,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,28-01-1883,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Chandlerville (IL)",40.048103,-90.155119,"GER, Lanzenhain",50.102536,8.399114,NA,-90.155119 40.048103 -90.155119 40.048103,27
"USA, Hempstead (TX)",30.097441,-96.078292,"USA, Industry (TX)",29.972446,-96.502193,03-04-1862,-96.078292 30.097441 -96.078292 30.097441,1
"USA, Brenham (TX)",30.166883,-96.397744,"USA, Industry (TX)",29.972446,-96.502193,21-05-1862,-96.397744 30.166883 -96.397744 30.166883,13
"USA, Camp Waul (TX)",31.968599,-99.901813,"USA, Industry (TX)",29.972446,-96.502193,28-05-1862,-99.901813 31.968599 -99.901813 31.968599,5
"USA, Camp Waul (TX)",31.968599,-99.901813,"USA, Industry (TX)",29.972446,-96.502193,14-06-1862,-99.901813 31.968599 -99.901813 31.968599,5
"USA, Camp Waul (TX)",31.968599,-99.901813,"USA, Industry (TX)",29.972446,-96.502193,21-07-1862,-99.901813 31.968599 -99.901813 31.968599,5
"USA, Camp Waul (TX)",31.968599,-99.901813,"USA, Industry (TX)",29.972446,-96.502193,28-07-1862,-99.901813 31.968599 -99.901813 31.968599,5
"USA, Camp Waul (TX)",31.968599,-99.901813,"USA, Industry (TX)",29.972446,-96.502193,01-08-1862,-99.901813 31.968599 -99.901813 31.968599,5
"USA, Caldwell (TX)",30.531315,-96.69303,"USA, Industry (TX)",29.972446,-96.502193,21-08-1862,-96.69303 30.531315 -96.69303 30.531315,1
"USA, Camp Pin Oak Creek, Robertson County (TX)",31.008,-96.49298,"USA, Industry (TX)",29.972446,-96.502193,24-08-1862,-96.49298 31.008 -96.49298 31.008,1
"USA, Camp on Cedar Creek north of Wheelock, Robertson County (TX)",30.89769,-96.389964,"USA, Industry (TX)",29.972446,-96.502193,25-08-1862,-96.389964 30.89769 -96.389964 30.89769,1
"USA, Camp on Navesota Lake, Madison County (TX)",30.988848,-95.940971,"USA, Industry (TX)",29.972446,-96.502193,26-08-1862,-95.940971 30.988848 -95.940971 30.988848,1
"USA, Camp in Leon County (TX)",29.246999,-103.012284,"USA, Industry (TX)",29.972446,-96.502193,28-08-1862,-103.012284 29.246999 -103.012284 29.246999,1
"USA, Camp east of the Neces, Cherokee County (TX)",31.798183,-95.143207,"USA, Industry (TX)",29.972446,-96.502193,05-09-1862,-95.143207 31.798183 -95.143207 31.798183,1
"USA, Camp on the Angelina River, Nacogdoches County (TX)",31.635307,-94.645035,"USA, Industry (TX)",29.972446,-96.502193,07-09-1862,-94.645035 31.635307 -94.645035 31.635307,1
"USA, Camp Voigt, Platts Springs, 13 miles east of Shreveport (LA)",32.525152,-93.750179,"USA, Industry (TX)",29.972446,-96.502193,17-09-1862,-93.750179 32.525152 -93.750179 32.525152,2
"USA, Camp Voigt, Platts Springs, 13 miles east of Shreveport (LA)",32.525152,-93.750179,"USA, Industry (TX)",29.972446,-96.502193,21-09-1862,-93.750179 32.525152 -93.750179 32.525152,2
"USA, Monroe, Washita Parish (LA)",32.509311,-92.119301,"USA, Industry (TX)",29.972446,-96.502193,28-09-1862,-92.119301 32.509311 -92.119301 32.509311,2
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Industry (TX)",29.972446,-96.502193,05-10-1862,-90.877882 32.352646 -90.877882 32.352646,14
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Industry (TX)",29.972446,-96.502193,07-10-1862,-90.877882 32.352646 -90.877882 32.352646,14
"USA, Holly Springs (MS)",34.767597,-89.448689,"USA, Industry (TX)",29.972446,-96.502193,18-10-1862,-89.448689 34.767597 -89.448689 34.767597,4
"USA, Holly Springs (MS)",34.767597,-89.448689,"USA, Industry (TX)",29.972446,-96.502193,21-10-1862,-89.448689 34.767597 -89.448689 34.767597,4
"USA, Camp Cold Water, six miles north of Holly Springs (MS)",34.767597,-89.448689,"USA, Industry (TX)",29.972446,-96.502193,03-11-1862,-89.448689 34.767597 -89.448689 34.767597,4
"USA, Camp on Hatchie River 18 miles south of Holly Springs (MS)",34.767597,-89.448689,"USA, Industry (TX)",29.972446,-96.502193,12-11-1862,-89.448689 34.767597 -89.448689 34.767597,4
"USA, Camp Tippah Ford 8 miles south of Abbeville (MS)",34.503159,-89.503137,"USA, Industry (TX)",29.972446,-96.502193,14-11-1862,-89.503137 34.503159 -89.503137 34.503159,1
"USA, Camp Rocks Ford (MS)/USA, Grenada (MS)",33.769005,-89.808419,"USA, Industry (TX)",29.972446,-96.502193,10-12-1862,-89.808419 33.769005 -89.808419 33.769005,7
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,18-12-1862,-89.808419 33.769005 -89.808419 33.769005,7
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,29-12-1862,-89.808419 33.769005 -89.808419 33.769005,7
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,07-01-1863,-89.808419 33.769005 -89.808419 33.769005,7
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,11-01-1863,-89.808419 33.769005 -89.808419 33.769005,7
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,18-01-1863,-89.808419 33.769005 -89.808419 33.769005,7
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,10-02-1863,-90.877882 32.352646 -90.877882 32.352646,14
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,11-02-1863,-90.877882 32.352646 -90.877882 32.352646,14
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,NA,-90.877882 32.352646 -90.877882 32.352646,14
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,25-02-1863,-90.877882 32.352646 -90.877882 32.352646,14
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,02-03-1863,-90.877882 32.352646 -90.877882 32.352646,14
"USA, Yazoo City (MS)",32.855133,-90.405647,"USA, Houston (TX)",29.760427,-95.369803,08-03-1863,-90.405647 32.855133 -90.405647 32.855133,2
"USA, Fort Pemberton (MS)",33.530882,-90.233851,"USA, Houston (TX)",29.760427,-95.369803,17-03-1863,-90.233851 33.530882 -90.233851 33.530882,4
"USA, Fort Pemberton (MS)",33.530882,-90.233851,"USA, Houston (TX)",29.760427,-95.369803,23-03-1863,-90.233851 33.530882 -90.233851 33.530882,4
"USA, Fort Pemberton (MS)",33.530882,-90.233851,"USA, Houston (TX)",29.760427,-95.369803,31-03-1863,-90.233851 33.530882 -90.233851 33.530882,4
"USA, Fort Point Leflore (MS)",33.636191,-90.349637,"USA, Houston (TX)",29.760427,-95.369803,26-04-1863,-90.349637 33.636191 -90.349637 33.636191,1
"USA, Fort Pemberton (MS)",33.530882,-90.233851,"USA, Houston (TX)",29.760427,-95.369803,11-05-1863,-90.233851 33.530882 -90.233851 33.530882,4
"USA, Yazoo City (MS)",32.855133,-90.405647,"USA, Houston (TX)",29.760427,-95.369803,05-06-1863,-90.405647 32.855133 -90.405647 32.855133,2
"USA, near Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,17-07-1863,-90.877882 32.352646 -90.877882 32.352646,14
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,21-07-1863,-90.877882 32.352646 -90.877882 32.352646,14
"USA, New York (NY)",40.712784,-74.005941000000007,"USA, Houston (TX)",29.760427,-95.369803,11-04-1865,-74.005941 40.712784 -74.005941 40.712784,260
"GER, Bremen",53.079296,8.801694,"GER, Heidelberg",50.864588,12.170508,22-02-1858,8.801694 53.079296 8.801694 53.079296,9
